extension,type,x,y,mag_v,mag_i,snr_v,snr_i,sharp_v,sharp_i,round_v,round_i,err_v,err_i
1,1,301.11,1346.23,26.938,26.353,11.8,11.3,0.02,0.12,0.027,0.141,0.092,0.096
1,1,228.89,1435.5900000000001,26.825,26.534,13.5,9.8,0.002,-0.066,0.01,0.078,0.08,0.111
1,1,295.38,786.47,26.887,26.433,12.7,8.5,-0.022,-0.092,0.508,0.411,0.086,0.128
1,1,680.51,734.19,26.789,26.587,15.3,11.4,0.075,0.152,0.348,0.425,0.071,0.095
1,1,189.42999999999995,1341.73,26.906,26.433,12.0,10.9,-0.018,-0.05,0.729,-0.023,0.091,0.1
1,1,473.59,733.71,27.04,26.256,6.0,10.9,-0.441,-0.189,-0.101,0.022,0.181,0.1
1,1,20.090000000000032,1082.49,26.968,26.298,8.8,9.6,-0.301,-0.452,0.41,0.165,0.124,0.113
1,1,353.35,1342.38,26.846,26.439,13.4,11.1,-0.005,0.11,0.509,0.171,0.081,0.098
1,1,-1.080000000000041,1389.0,27.287,26.328,6.7,8.6,-0.435,-0.21,0.646,0.692,0.161,0.126
1,1,472.1,923.63,26.861,26.427,14.2,13.2,-0.068,0.021,0.021,0.384,0.076,0.082
1,1,690.34,805.59,26.844,26.277,13.3,14.6,-0.035,0.19,0.222,0.078,0.082,0.074
1,1,-27.269999999999982,1064.1,26.777,26.464,13.8,9.8,0.014,-0.205,0.183,0.309,0.079,0.111
1,1,-41.34000000000003,1434.9,99.999,99.999,8.2,0.0,0.141,0.0,0.352,0.0,0.132,0.0
1,1,-33.33000000000004,975.71,27.212,26.176,7.9,13.2,-0.051,-0.064,0.591,0.255,0.138,0.082
1,1,399.69,1369.38,26.833,26.378,12.1,11.6,0.075,0.034,0.211,0.364,0.09,0.094
1,1,296.57,745.8,26.849,26.772,12.9,7.0,0.048,-0.322,0.105,-0.008,0.084,0.154
1,1,630.14,872.26,26.819,26.453,14.9,12.8,-0.104,-0.092,0.23,0.047,0.073,0.085
1,1,412.12,1135.45,26.812,26.416,14.5,11.3,0.005,-0.054,0.242,-0.161,0.075,0.096
1,1,164.61,1070.84,26.745,26.561,14.4,9.7,0.107,-0.066,0.077,0.648,0.076,0.111
1,1,301.99,721.98,26.977,26.265,12.4,14.5,-0.063,0.158,0.077,0.134,0.087,0.075
1,1,85.66999999999996,717.31,26.832,26.368,12.4,10.5,0.038,-0.126,0.166,0.109,0.087,0.103
1,1,570.19,1036.74,26.863,26.434,14.6,12.0,-0.054,0.04,0.365,0.573,0.074,0.09
1,1,395.58,1085.96,26.815,26.511,14.4,10.8,-0.102,-0.126,0.234,0.332,0.075,0.101
1,1,92.98000000000002,1163.52,26.738,26.391,15.0,12.1,-0.082,-0.043,0.068,0.199,0.073,0.09
1,1,286.25,769.6800000000001,26.811,26.408,14.4,12.3,0.11,0.076,0.412,0.232,0.075,0.088
1,1,243.97000000000003,781.55,26.77,26.871,15.1,7.8,0.001,-0.098,0.313,-0.374,0.072,0.139
1,1,594.29,1375.2,26.807,26.465,12.3,12.0,-0.048,0.007,0.065,0.231,0.088,0.09
1,1,-21.200000000000045,744.8199999999999,99.999,99.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,344.44,1439.65,26.769,26.465,14.0,11.4,0.002,0.085,0.137,0.053,0.077,0.095
1,1,101.04999999999995,1163.19,26.951,26.18,12.1,11.2,-0.261,-0.18,0.016,0.255,0.09,0.097
1,1,178.61,1113.9,26.93,26.332,12.4,12.4,0.021,0.033,0.324,0.137,0.088,0.088
1,1,421.26,975.5799999999999,26.802,26.491,13.7,10.6,-0.094,-0.236,0.182,0.078,0.079,0.102
1,1,196.51999999999998,1113.6,26.824,26.432,11.2,10.2,0.11,0.21,0.42,0.7,0.097,0.107
1,1,403.86,855.51,26.896,26.21,13.6,14.1,-0.181,-0.175,0.14,0.188,0.08,0.077
1,1,260.31,1154.06,26.943,26.146,10.8,15.5,-0.057,-0.047,-0.008,0.181,0.101,0.07
1,5,285.76,1317.19,27.563,26.658,41.8,57.2,-0.651,-0.651,0.204,0.122,0.026,0.019
1,1,570.56,1271.72,26.741,26.437,12.7,12.3,0.075,0.048,0.014,0.135,0.085,0.088
1,1,626.22,1182.99,26.806,26.76,15.0,8.9,0.06,0.178,0.363,0.358,0.072,0.121
1,1,27.639999999999986,1203.55,99.999,99.999,0.0,12.3,0.0,-0.002,0.0,0.087,0.0,0.088
1,1,454.62,833.5699999999999,26.86,26.433,14.7,12.8,-0.026,-0.097,0.352,0.29,0.074,0.085
1,1,-24.889999999999986,975.0,26.963,26.298,9.5,10.1,-0.251,-0.197,0.427,0.513,0.114,0.108
1,1,24.720000000000027,1316.3400000000001,27.077,26.19,10.0,11.3,0.084,0.29,0.215,0.153,0.108,0.096
1,1,-43.52999999999997,1146.29,26.961,26.779,11.5,6.9,-0.004,0.236,0.309,0.082,0.094,0.158
1,1,43.48000000000002,1335.44,26.886,26.384,12.4,10.8,-0.084,-0.025,0.137,0.376,0.088,0.1
1,1,86.11000000000001,1289.6799999999998,26.995,26.376,10.3,10.8,-0.224,-0.075,0.471,0.117,0.106,0.101
1,1,417.05,1410.1,26.901,26.359,12.8,11.9,-0.057,-0.086,0.077,0.075,0.085,0.091
1,1,365.06,1065.02,27.035,26.213,11.5,14.2,-0.113,-0.172,0.403,0.123,0.094,0.076
1,1,337.67,932.27,26.882,26.631,13.2,8.8,-0.013,-0.096,0.222,0.292,0.082,0.123
1,1,252.85000000000002,1176.76,26.782,26.64,13.6,10.1,0.059,-0.101,0.183,0.258,0.08,0.107
1,1,-6.779999999999973,1215.25,27.042,26.215,10.3,12.9,0.011,-0.121,1.208,0.538,0.106,0.084
1,5,1.8600000000000136,1007.53,26.675,25.728,94.2,129.7,-0.453,-0.453,0.08,0.219,0.012,0.008
1,1,649.05,715.44,26.838,26.408,14.1,12.2,0.071,0.027,-0.034,0.224,0.077,0.089
1,1,618.67,1173.1100000000001,26.723,26.907,16.2,8.5,0.117,0.242,0.192,0.387,0.067,0.128
1,1,249.45,1409.75,26.907,26.544,12.2,9.2,0.025,-0.04,0.358,0.342,0.089,0.118
1,1,292.95,780.56,26.871,26.402,14.0,12.9,-0.005,-0.072,-0.269,0.076,0.078,0.084
1,1,-9.629999999999995,788.6,27.038,26.199,9.2,11.8,-0.069,-0.005,0.284,0.142,0.118,0.092
1,1,207.36,1071.93,26.864,26.694,13.8,8.2,-0.047,-0.185,0.284,0.379,0.079,0.133
1,1,67.75,792.54,27.156,26.128,8.6,12.4,0.149,0.006,0.066,0.13,0.127,0.087
1,1,332.38,1155.8600000000001,26.885,26.493,13.9,11.1,-0.155,0.034,0.191,-0.021,0.078,0.097
1,1,-13.480000000000018,1332.1799999999998,27.19,26.162,7.8,12.8,-0.075,-0.097,0.066,0.144,0.14,0.085
1,1,112.63,1324.54,27.066,26.166,9.8,14.7,-0.065,-0.066,0.27,0.224,0.111,0.074
1,1,59.539999999999964,944.6500000000001,26.835,26.508,13.1,10.2,0.005,0.046,0.439,-0.073,0.083,0.106
1,1,-28.190000000000055,805.92,27.188,26.168,7.6,12.3,-0.431,-0.269,0.168,0.198,0.142,0.088
1,1,640.27,932.51,27.88,26.025,5.9,16.1,-0.12,-0.29,0.158,0.123,0.183,0.068
1,1,268.46,1062.73,26.745,26.543,14.4,10.3,-0.071,0.036,0.087,0.03,0.075,0.105
1,1,79.28999999999996,715.64,26.972,26.644,10.0,8.2,-0.0,-0.073,0.63,0.422,0.109,0.132
1,1,524.59,767.04,27.064,26.186,11.5,16.4,-0.048,-0.174,-0.204,-0.108,0.095,0.066
1,1,-48.5,828.98,26.825,26.5,8.5,6.4,0.123,0.272,0.528,-0.021,0.128,0.17
1,1,71.09000000000003,1254.15,26.77,26.815,13.8,7.7,0.056,0.33,0.213,-0.197,0.079,0.142
1,1,-43.190000000000055,879.79,26.989,26.411,9.3,10.0,-0.032,-0.163,0.323,0.271,0.116,0.108
1,1,129.37,917.54,26.848,26.912,13.2,7.0,-0.008,-0.132,0.285,0.022,0.082,0.156
1,1,-22.549999999999955,1145.71,26.811,26.517,12.1,8.9,-0.131,-0.139,0.235,0.225,0.09,0.122
1,1,505.46000000000004,1143.03,26.877,26.408,14.3,13.3,0.04,-0.087,0.481,-0.024,0.076,0.082
1,1,7.269999999999982,1017.22,26.898,26.466,11.5,9.4,0.051,-0.042,0.575,0.341,0.094,0.116
1,1,30.50999999999999,1225.1100000000001,26.969,26.362,11.0,10.8,-0.274,-0.221,0.072,0.226,0.099,0.101
1,1,54.389999999999986,1031.45,27.074,26.191,9.8,14.2,-0.186,0.069,0.158,-0.024,0.111,0.076
1,1,315.15,1135.35,26.859,26.619,13.5,9.9,-0.027,-0.066,0.432,-0.077,0.08,0.109
1,1,382.62,1408.37,26.992,26.194,10.1,14.8,-0.053,-0.071,-0.098,0.211,0.108,0.073
1,1,89.52999999999997,1133.54,27.117,26.233,8.1,13.1,-0.208,0.026,0.372,0.407,0.134,0.083
1,1,609.58,872.58,27.062,26.24,11.8,15.1,0.006,-0.043,0.288,0.119,0.092,0.072
1,1,83.98000000000002,1306.31,27.035,26.325,10.4,12.5,-0.289,-0.124,-0.077,0.431,0.105,0.087
1,1,612.35,721.88,26.935,26.357,13.1,13.5,-0.0,-0.118,0.118,0.169,0.083,0.08
1,1,114.50999999999999,1297.81,26.96,26.416,11.8,10.6,0.105,0.148,0.35,-0.044,0.092,0.102
1,1,57.23000000000002,918.75,27.149,26.187,8.9,12.9,-0.097,0.016,0.267,0.688,0.122,0.084
1,1,271.53,1002.1600000000001,26.902,26.73,12.2,7.2,0.004,-0.328,0.49,0.397,0.089,0.15
1,1,198.91999999999996,756.99,26.918,26.241,10.8,13.6,-0.064,0.098,0.253,0.569,0.1,0.08
1,1,91.22000000000003,1356.53,27.211,26.346,8.0,10.6,-0.061,-0.037,0.273,0.361,0.135,0.102
1,1,69.66999999999996,916.38,26.986,26.356,10.9,9.1,-0.035,0.136,0.146,0.074,0.1,0.12
1,1,399.51,989.1399999999999,26.849,26.49,9.8,6.7,-0.022,-0.212,0.568,0.402,0.11,0.161
1,1,412.82,1166.73,26.916,26.443,13.4,11.9,-0.003,-0.016,-0.049,0.311,0.081,0.091
1,1,28.129999999999995,1273.05,26.877,26.458,12.4,10.2,-0.01,0.158,0.426,0.254,0.088,0.106
1,1,610.64,1210.49,26.898,26.338,13.1,13.5,-0.041,-0.138,0.019,0.016,0.083,0.08
1,1,37.34000000000003,1227.19,27.003,26.286,11.3,11.7,-0.013,0.169,0.483,0.202,0.096,0.093
1,1,89.39999999999998,1360.15,26.956,26.477,10.4,10.0,0.007,0.128,0.16,0.358,0.104,0.109
1,1,206.74,1388.1399999999999,26.957,26.331,11.2,11.5,-0.029,-0.213,0.558,0.248,0.097,0.094
1,1,284.93,1049.44,27.107,26.435,7.6,8.2,0.297,0.161,0.584,0.011,0.143,0.133
1,1,30.110000000000014,815.73,26.954,26.271,11.1,11.6,0.086,-0.096,0.665,0.259,0.098,0.093
1,1,-19.58000000000004,1034.2,26.88,26.725,11.6,6.1,0.083,0.202,0.502,0.482,0.094,0.177
1,1,116.13999999999999,1163.15,26.875,26.486,12.8,10.3,-0.12,-0.095,0.499,0.253,0.085,0.105
1,1,-38.35000000000002,812.98,26.782,26.538,12.1,9.0,-0.014,0.058,0.224,0.463,0.09,0.12
1,1,12.899999999999977,888.49,26.849,26.398,10.9,11.4,-0.024,-0.02,0.035,0.18,0.1,0.095
1,1,626.72,1114.66,26.986,26.236,12.9,15.6,-0.026,0.011,0.212,0.142,0.084,0.07
1,1,382.64,1244.65,26.902,26.352,13.2,12.4,0.055,0.091,-0.041,0.237,0.082,0.087
1,1,526.26,1115.15,26.783,26.657,14.3,10.3,-0.016,0.045,0.214,0.431,0.076,0.106
1,1,29.700000000000045,1122.72,26.881,26.502,12.9,9.6,0.08,-0.168,0.446,0.05,0.084,0.113
1,1,607.38,1403.62,26.974,26.33,10.6,12.4,-0.107,-0.046,0.351,0.475,0.102,0.088
1,1,163.91999999999996,921.88,26.821,26.724,14.1,9.1,0.013,0.047,0.574,-0.152,0.077,0.119
1,1,58.01999999999998,1174.49,26.796,26.515,12.3,10.5,-0.206,-0.202,0.238,0.364,0.088,0.104
1,1,-5.42999999999995,916.15,27.079,26.229,8.0,12.3,-0.332,-0.158,0.052,0.279,0.135,0.088
1,1,502.12,1052.57,26.803,26.484,13.9,11.2,-0.12,-0.126,0.455,0.148,0.078,0.097
1,1,-47.870000000000005,712.22,26.701,26.311,8.5,7.3,0.059,-0.078,0.562,0.707,0.127,0.149
1,1,325.85,815.0,26.889,26.323,12.3,12.6,-0.128,-0.106,0.207,0.116,0.088,0.086
1,1,215.08000000000004,782.17,26.824,26.62,14.0,9.8,-0.14,0.133,0.099,0.174,0.078,0.111
1,1,89.00999999999999,1123.65,27.071,26.245,10.4,12.8,-0.051,0.163,0.57,-0.024,0.104,0.085
1,1,453.27,1291.92,26.903,26.386,11.7,11.4,0.004,0.072,0.348,0.242,0.093,0.095
1,1,609.21,1302.37,26.885,26.326,12.6,12.9,-0.083,-0.178,-0.013,0.168,0.086,0.084
1,1,300.02,916.31,26.765,26.688,15.2,10.3,-0.054,0.063,0.076,0.158,0.071,0.106
1,1,660.65,1384.77,26.819,26.636,13.2,10.1,-0.001,0.0,0.316,0.012,0.082,0.107
1,1,510.53,1293.4299999999998,26.912,26.752,13.5,5.6,-0.001,0.249,0.105,0.331,0.081,0.194
1,1,254.01999999999998,1429.01,26.922,27.044,12.6,5.6,-0.071,-0.156,0.028,-0.037,0.086,0.195
1,1,571.25,1181.81,26.832,26.961,12.6,5.5,0.082,0.406,0.731,1.15,0.086,0.197
1,1,341.78,1064.12,26.739,26.727,15.8,9.5,-0.001,-0.133,0.385,0.575,0.069,0.114
1,1,333.73,1348.54,26.833,26.624,14.0,10.1,0.012,-0.038,0.062,0.422,0.078,0.108
1,1,89.79999999999995,1437.55,99.999,99.999,0.0,8.2,0.0,0.005,0.0,0.416,0.0,0.133
1,1,-19.899999999999977,1226.79,26.984,26.519,11.4,7.3,0.064,0.25,0.29,0.611,0.095,0.149
1,1,289.87,737.13,27.022,26.255,10.5,14.7,-0.091,-0.012,0.28,0.377,0.103,0.074
1,1,235.87,1227.58,26.831,26.511,14.3,10.1,-0.023,-0.073,0.471,0.398,0.076,0.108
1,1,140.39,1369.4099999999999,26.913,26.406,12.3,11.1,0.097,0.075,0.299,-0.195,0.088,0.098
1,1,688.88,1178.8,26.813,26.703,14.5,9.6,0.165,0.044,0.123,0.438,0.075,0.113
1,1,389.79,779.92,26.976,26.309,12.8,14.2,0.005,-0.05,0.281,0.494,0.085,0.077
1,1,475.26,1331.1399999999999,26.897,26.369,13.1,12.9,-0.014,-0.187,0.105,-0.039,0.083,0.084
1,1,573.47,849.49,26.805,26.706,15.9,10.0,-0.059,0.024,0.062,0.126,0.068,0.108
1,1,20.399999999999977,873.63,99.999,99.999,10.0,0.0,0.009,0.0,0.192,0.0,0.109,0.0
1,1,495.76,1441.6399999999999,26.888,26.844,12.0,7.6,-0.049,-0.235,0.23,0.175,0.091,0.142
1,1,43.200000000000045,809.99,27.002,26.188,10.7,11.8,0.172,0.08,0.43,0.586,0.101,0.092
1,1,-22.99000000000001,1286.51,99.999,99.999,0.0,11.0,0.0,0.086,0.0,0.217,0.0,0.098
1,1,279.2,1363.3600000000001,26.864,26.46,12.6,11.1,0.045,-0.178,-0.056,-0.008,0.086,0.098
1,1,330.15,777.16,27.028,26.233,12.0,14.6,-0.002,-0.021,0.353,0.064,0.09,0.074
1,1,615.01,779.1800000000001,26.953,26.269,13.0,15.9,0.011,0.135,0.286,0.019,0.083,0.068
1,1,-7.110000000000014,854.6800000000001,26.939,26.252,11.0,10.7,-0.085,0.014,0.01,0.046,0.099,0.102
1,1,534.54,735.42,26.819,26.616,15.6,11.3,-0.02,-0.063,0.598,0.371,0.069,0.096
1,1,557.06,954.1800000000001,26.864,26.437,13.6,13.5,-0.083,-0.177,0.156,0.089,0.08,0.08
1,1,333.55,1284.9099999999999,26.957,26.064,6.8,8.7,0.199,-0.126,0.707,0.569,0.159,0.125
1,1,192.96000000000004,750.85,27.431,26.09,7.8,16.1,-0.025,0.017,0.558,0.443,0.139,0.067
1,1,486.86,1389.46,26.953,26.319,10.1,10.5,-0.124,-0.284,0.133,-0.027,0.108,0.104
1,1,20.039999999999964,947.44,26.846,26.664,13.2,9.0,-0.081,-0.162,0.385,0.4,0.082,0.121
1,1,673.03,1061.83,26.922,26.289,13.7,15.1,0.067,0.048,0.02,0.231,0.08,0.072
1,1,551.71,1207.3400000000001,26.889,26.442,13.6,12.0,0.028,-0.003,0.167,0.222,0.08,0.091
1,1,26.25999999999999,1236.88,26.789,26.399,12.5,10.7,0.075,0.005,0.338,0.43,0.087,0.101
1,1,43.389999999999986,1128.33,26.939,26.456,10.3,9.0,-0.2,-0.31,0.504,0.271,0.105,0.12
1,1,569.64,1323.23,26.826,26.393,14.0,13.1,0.071,-0.021,0.241,-0.13,0.077,0.083
1,1,432.87,1250.65,26.888,26.485,13.3,11.1,0.015,0.072,0.309,0.277,0.081,0.098
1,1,185.39999999999998,1154.6,27.172,26.208,10.3,14.0,0.109,0.02,-0.174,0.389,0.105,0.078
1,1,430.79,902.69,26.888,26.5,13.4,11.9,-0.227,-0.152,0.189,0.261,0.081,0.091
1,1,83.03999999999996,1377.85,26.926,26.477,11.1,8.2,-0.054,-0.181,0.357,0.222,0.098,0.132
1,1,353.86,1019.2,26.854,26.472,13.3,11.5,-0.225,-0.175,-0.021,0.149,0.082,0.094
1,1,269.82,815.9300000000001,26.829,26.711,14.1,9.4,-0.017,-0.201,0.352,0.078,0.077,0.115
1,1,404.19,733.65,26.883,26.374,12.6,13.2,-0.051,-0.044,0.149,0.052,0.086,0.082
1,1,24.059999999999945,1106.6100000000001,26.922,26.505,12.3,9.6,-0.116,0.009,0.504,0.445,0.088,0.113
1,1,133.27999999999997,1368.46,26.854,26.66,12.4,8.6,-0.037,-0.154,0.315,0.581,0.088,0.126
1,1,131.44000000000005,1069.59,26.87,26.734,13.7,8.8,0.042,-0.05,0.469,0.123,0.079,0.123
1,1,-39.77999999999997,1045.25,26.856,26.406,9.0,7.5,0.063,0.052,-0.082,0.341,0.12,0.145
1,1,599.44,869.91,26.764,26.948,15.9,9.0,0.1,-0.001,0.152,0.615,0.068,0.121
1,1,210.45000000000005,1264.08,26.883,26.763,13.3,7.3,0.033,-0.122,0.145,0.304,0.081,0.148
1,1,340.53,1213.65,26.824,26.491,14.3,10.7,0.017,-0.145,0.239,0.062,0.076,0.102
1,1,242.89,900.84,26.662,26.303,9.2,10.2,0.038,0.078,0.013,0.566,0.119,0.106
1,1,-45.379999999999995,1114.2,26.855,26.421,11.7,9.7,0.146,-0.071,0.403,0.478,0.093,0.111
1,1,217.97000000000003,1172.79,26.981,26.34,12.5,12.4,-0.125,-0.198,0.196,0.17,0.087,0.088
1,1,466.31,1118.18,26.9,26.508,13.6,12.0,-0.083,-0.125,0.461,0.451,0.08,0.091
1,1,358.92,1363.6,26.934,26.315,12.4,11.5,-0.051,0.069,0.481,0.073,0.088,0.094
1,1,249.92000000000002,1297.1,26.909,26.449,12.3,11.4,0.03,0.063,0.251,0.322,0.088,0.096
1,5,177.29999999999995,1204.1599999999999,26.736,25.861,90.4,109.1,-0.455,-0.455,0.136,0.12,0.012,0.01
1,1,346.05,1220.52,26.884,26.597,14.1,9.8,-0.058,0.015,0.244,0.086,0.077,0.111
1,1,245.5,1261.21,27.0,26.453,11.0,9.0,-0.09,-0.143,0.242,0.244,0.099,0.121
1,1,562.34,717.31,26.849,26.389,15.1,14.0,-0.076,-0.1,-0.034,-0.191,0.072,0.077
1,1,563.15,738.1800000000001,26.805,26.555,14.9,12.0,-0.003,-0.035,0.101,0.144,0.073,0.09
1,1,488.52,790.74,26.854,26.572,14.9,11.4,0.03,0.049,0.135,0.457,0.073,0.095
1,1,537.27,1293.5700000000002,26.861,26.64,14.1,10.9,0.015,-0.011,0.13,0.196,0.077,0.1
1,1,27.99000000000001,792.14,26.979,26.308,10.1,10.9,-0.047,-0.049,0.43,0.524,0.108,0.099
1,1,658.44,805.89,26.82,26.625,15.3,11.1,0.003,-0.007,0.129,0.226,0.071,0.098
1,1,441.59,1081.6,26.828,26.543,14.9,11.3,-0.055,0.03,0.28,0.684,0.073,0.096
1,1,404.29,1238.29,26.789,26.618,14.5,10.7,0.07,0.133,0.077,0.151,0.075,0.101
1,1,62.789999999999964,802.81,26.971,26.35,11.4,12.2,-0.003,-0.009,0.195,0.24,0.096,0.089
1,1,171.39,960.06,99.999,99.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,183.45000000000005,1317.74,26.843,26.61,13.4,9.7,-0.006,0.06,0.357,0.343,0.081,0.112
1,1,515.55,1024.46,27.004,26.343,12.9,13.0,-0.088,0.054,0.971,0.797,0.084,0.083
1,1,260.96,948.8499999999999,26.886,26.526,13.8,11.3,0.068,-0.028,0.375,0.396,0.079,0.096
1,1,427.54,874.37,26.915,26.708,14.3,8.0,-0.018,0.088,0.492,0.483,0.076,0.136
1,1,601.69,941.1199999999999,27.067,26.234,11.4,14.1,-0.134,-0.09,0.168,0.115,0.095,0.077
1,1,425.58,1193.9299999999998,27.328,26.139,7.9,16.5,0.224,0.13,0.055,0.228,0.138,0.066
1,5,503.34000000000003,1244.1799999999998,26.884,25.377,90.6,192.0,-0.516,-0.516,0.098,0.121,0.012,0.006
1,1,287.36,1412.27,27.095,26.143,10.6,12.8,-0.0,-0.048,0.161,0.589,0.102,0.085
1,1,342.79,1002.1500000000001,26.848,26.558,13.8,9.7,0.103,-0.017,0.157,0.095,0.079,0.112
1,1,236.70000000000005,780.58,99.999,99.999,0.0,5.9,0.0,0.093,0.0,0.773,0.0,0.184
1,1,599.42,1435.81,26.984,26.508,11.5,10.9,0.24,0.094,0.358,0.07,0.094,0.099
1,1,215.90999999999997,1060.93,26.961,26.403,12.3,12.3,-0.075,0.044,0.064,0.412,0.089,0.089
1,1,78.88,1431.6399999999999,99.999,99.999,0.0,9.6,0.0,-0.08,0.0,0.588,0.0,0.114
1,1,46.66999999999996,1123.9,26.88,26.476,12.3,11.2,-0.11,0.018,0.193,0.8,0.088,0.097
1,1,638.2,1064.2,26.836,26.41,13.4,13.3,-0.169,-0.186,0.356,0.21,0.081,0.082
1,1,310.38,862.89,26.838,26.446,14.0,10.0,-0.016,0.009,0.283,0.488,0.078,0.108
1,1,383.5,906.74,26.778,26.916,15.9,8.1,-0.02,-0.144,0.281,0.417,0.068,0.134
1,1,13.230000000000018,1030.23,26.794,26.55,13.1,10.1,0.025,0.071,-0.035,0.491,0.083,0.108
1,1,100.14999999999998,1313.12,26.849,26.595,13.1,9.9,0.082,0.059,0.077,0.414,0.083,0.109
1,1,125.45000000000005,1282.0700000000002,99.999,99.999,0.0,9.2,0.0,0.011,0.0,0.014,0.0,0.117
1,1,57.870000000000005,969.4000000000001,26.958,26.416,11.1,11.2,-0.073,0.069,0.123,0.002,0.098,0.097
1,1,173.82000000000005,755.38,99.999,99.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,527.24,726.69,26.967,26.359,12.0,12.9,0.137,-0.012,0.161,0.263,0.091,0.084
1,1,456.54,844.05,26.978,26.367,12.1,11.8,-0.052,0.053,0.092,0.123,0.09,0.092
1,1,518.88,1216.44,26.83,26.867,14.5,7.7,0.125,0.134,0.616,0.51,0.075,0.141
1,1,510.46000000000004,1095.24,26.863,26.505,12.3,11.6,-0.081,-0.145,0.26,0.419,0.088,0.094
1,1,228.67999999999995,908.8199999999999,26.878,26.449,12.7,12.2,-0.008,0.046,0.107,0.092,0.085,0.089
1,1,380.84,1435.8600000000001,27.037,26.292,11.3,13.2,-0.025,0.155,0.137,0.123,0.096,0.082
1,1,98.23000000000002,1102.04,27.046,26.309,10.4,12.7,-0.001,0.073,0.408,0.21,0.104,0.085
1,1,279.9,1384.35,27.03,26.313,9.7,10.8,-0.002,0.199,0.569,0.58,0.111,0.101
1,1,390.54,1144.9,27.037,26.291,9.5,12.9,-0.199,-0.117,0.093,0.046,0.114,0.084
1,1,530.66,1003.6700000000001,27.223,26.107,10.2,16.1,-0.162,-0.137,0.144,0.043,0.106,0.068
1,1,360.09,884.19,27.125,26.493,10.3,9.7,-0.185,-0.29,0.12,0.276,0.106,0.112
1,1,246.54000000000002,1236.19,26.869,26.41,13.7,12.0,0.008,0.189,0.295,0.3,0.079,0.091
1,1,458.4,889.71,26.932,26.491,13.8,9.7,0.018,-0.016,0.381,0.308,0.079,0.112
1,1,-2.5,771.77,26.996,26.422,10.3,9.4,-0.08,0.074,0.057,0.549,0.105,0.115
1,1,266.63,787.59,26.9,26.444,13.3,11.4,0.069,0.039,0.44,0.133,0.082,0.095
1,1,659.22,1230.25,26.995,26.082,12.1,15.6,-0.091,0.138,0.208,0.177,0.09,0.07
1,1,-37.690000000000055,1190.45,27.042,26.326,10.4,11.1,0.142,-0.025,0.073,0.113,0.104,0.098
1,1,207.35000000000002,1097.8,26.927,26.44,12.3,10.8,-0.145,-0.133,0.325,0.171,0.088,0.1
1,1,191.14999999999998,1197.63,26.934,26.641,12.6,8.2,0.02,0.092,0.195,0.09,0.086,0.132
1,1,636.62,812.33,26.974,26.362,13.0,12.9,-0.05,-0.154,-0.041,0.103,0.083,0.084
1,1,-8.460000000000036,1058.52,26.975,26.593,11.4,8.7,-0.041,-0.214,0.448,0.409,0.095,0.125
1,1,157.44000000000005,739.64,26.864,26.457,11.2,9.6,0.047,-0.134,0.665,0.286,0.097,0.113
1,1,659.8,891.25,26.998,26.342,13.0,13.7,-0.087,0.061,0.232,0.479,0.083,0.079
1,1,128.52999999999997,748.76,27.027,26.284,9.7,12.5,0.001,0.074,0.347,-0.078,0.112,0.087
1,1,556.7,835.5,27.032,26.304,12.9,13.8,-0.073,0.141,0.323,0.22,0.084,0.079
1,1,97.53999999999996,1317.19,26.873,26.56,11.3,8.8,0.035,0.058,0.336,0.555,0.096,0.123
1,1,282.37,1291.28,26.828,26.332,11.6,13.2,-0.051,-0.002,0.257,0.288,0.093,0.082
1,1,513.38,1324.71,26.966,26.549,11.5,11.1,0.228,0.233,0.37,0.242,0.094,0.098
1,1,596.87,952.1500000000001,26.816,26.77,15.3,9.2,-0.025,0.032,0.095,0.083,0.071,0.118
1,1,235.14,1198.74,27.26,26.2,7.1,10.8,-0.074,-0.014,-0.068,0.139,0.154,0.101
1,1,199.40999999999997,789.38,26.931,26.457,12.5,11.0,-0.036,-0.066,0.01,0.29,0.087,0.098
1,1,210.79999999999995,833.65,26.928,26.559,12.6,9.3,-0.07,0.033,0.152,0.432,0.086,0.116
1,1,469.4,1108.26,26.833,26.621,14.3,11.1,-0.161,-0.222,0.108,0.169,0.076,0.098
1,1,189.90999999999997,1109.25,26.953,26.45,11.8,10.6,0.05,0.16,0.213,0.449,0.092,0.103
1,1,677.85,1070.49,26.808,26.811,14.7,9.0,0.014,0.071,0.234,0.106,0.074,0.121
1,1,26.649999999999977,1163.54,26.945,26.429,9.0,10.4,-0.207,-0.358,0.265,0.27,0.121,0.104
1,1,201.12,1268.85,27.072,26.417,11.1,12.0,-0.06,-0.1,0.05,0.307,0.098,0.091
1,1,241.3,743.12,27.008,26.401,11.3,9.5,0.13,-0.223,0.217,0.204,0.096,0.114
1,1,213.64999999999998,1210.13,27.017,26.458,10.8,7.2,0.136,0.503,0.419,0.29,0.1,0.15
1,1,23.08000000000004,789.46,27.15,26.08,8.6,13.2,-0.202,0.098,-0.028,0.22,0.127,0.082
1,1,554.19,1080.96,26.887,26.391,14.1,13.5,-0.075,-0.018,0.213,-0.008,0.077,0.08
