extension,x,y,type,mag_v,err_v,snr_v,sharp_v,round_v,crowd_v,flag_v,mag_i,err_i,snr_i,sharp_i,round_i,crowd_i,flag_i
2,2011.03,3152.16,1,26.311,0.051,21.4,-0.205,0.314,0.04,0,24.902,0.046,23.8,-0.096,0.529,0.01,0
2,2593.22,2367.01,1,26.297,0.046,23.4,-0.174,0.087,0.045,0,24.785,0.04,26.9,-0.181,0.161,0.108,0
2,2190.58,3107.9,1,26.491,0.053,20.6,-0.068,0.081,0.026,0,24.786,0.042,25.9,-0.038,0.236,0.033,0
2,1951.01,3235.63,1,26.429,0.05,21.9,-0.081,0.229,0.006,0,24.818,0.04,26.8,-0.047,-0.045,0.01,0
2,2104.97,2917.34,1,26.269,0.058,18.8,0.108,0.313,0.004,0,26.15,0.108,10.1,-0.024,-0.045,0.003,0
2,2137.93,3404.81,1,25.83,0.038,28.8,-0.233,0.29,0.013,0,25.292,0.054,20.1,-0.301,-0.068,0.127,0
2,2086.41,3158.88,1,26.489,0.059,18.3,-0.146,0.132,0.15,0,24.846,0.047,23.1,-0.121,0.067,0.095,0
2,2072.74,3207.01,1,26.089,0.046,23.4,-0.252,0.315,0.069,0,25.06,0.051,21.3,-0.215,0.45,0.053,0
2,2049.93,3441.98,1,26.436,0.049,22.4,-0.048,0.234,0.054,0,24.872,0.042,25.9,-0.05,0.383,0.034,0
2,2153.55,3301.44,1,26.56,0.054,20.3,-0.041,0.236,0.061,0,24.844,0.043,25.1,-0.031,-0.048,0.113,0
2,2108.99,3133.6099999999997,1,25.617,0.044,24.7,0.018,0.331,0.006,0,25.7,0.089,12.2,0.032,0.633,0.006,0
2,2128.58,3143.98,1,26.753,0.068,16.1,-0.009,0.264,0.03,0,24.754,0.045,24.0,-0.065,0.25,0.023,0
2,2164.38,3084.23,1,26.5,0.056,19.3,-0.079,-0.02,0.008,0,24.837,0.045,23.9,-0.107,0.261,0.014,0
2,2107.15,3112.44,1,26.213,0.067,16.2,-0.159,1.019,0.182,0,26.428,0.159,6.8,-0.202,0.135,0.282,0
2,2027.42,3227.8599999999997,1,26.43,0.052,21.0,-0.09,0.201,0.057,0,24.919,0.046,23.5,-0.083,-0.056,0.045,0
2,2419.16,4035.49,1,27.36,0.089,12.2,-0.134,0.53,0.006,0,25.964,0.086,12.7,0.045,0.438,0.019,0
2,2365.83,3120.34,1,26.303,0.046,23.5,-0.044,0.01,0.001,0,24.966,0.044,24.6,-0.038,0.144,0.001,0
2,2134.99,3214.3900000000003,1,26.537,0.06,18.1,-0.011,0.207,0.361,0,24.894,0.049,22.4,0.03,0.641,0.371,0
2,2193.88,3373.76,1,27.693,0.113,9.6,-0.024,0.12,0.001,0,25.385,0.059,18.4,0.097,0.825,0.001,0
2,2043.52,3295.85,1,26.541,0.052,20.7,-0.152,0.128,0.004,0,24.879,0.043,25.1,-0.175,0.108,0.015,0
2,2034.94,3087.65,1,25.654,0.042,25.7,-0.235,0.148,0.054,0,26.356,0.143,7.6,0.035,0.558,0.031,0
2,2244.01,3144.13,1,26.438,0.052,21.1,-0.108,0.256,0.01,0,24.914,0.044,24.9,-0.113,0.066,0.027,0
2,2152.9,3204.5299999999997,1,26.442,0.053,20.6,-0.112,0.018,0.031,0,24.923,0.045,24.1,-0.093,0.25,0.056,0
2,2113.9,3344.06,1,26.951,0.068,16.0,-0.013,0.405,0.062,0,24.806,0.04,27.2,-0.051,0.155,0.002,0
2,2172.72,3139.69,1,26.56,0.058,18.8,-0.14,0.631,0.106,0,24.884,0.044,24.5,-0.091,0.482,0.075,0
2,2079.01,3221.52,1,25.938,0.045,24.1,-0.234,0.099,0.042,0,25.292,0.059,18.4,-0.246,0.367,0.063,0
2,2083.07,3153.9700000000003,1,26.172,0.054,20.2,-0.158,0.331,0.067,0,25.124,0.056,19.4,-0.237,0.283,0.022,0
2,2731.8,3469.02,1,28.529,0.202,5.4,-0.471,0.786,0.027,0,25.493,0.062,17.7,-0.069,0.08,0.033,0
2,2018.97,3148.01,1,26.427,0.054,20.0,-0.08,0.331,0.119,0,24.943,0.047,22.9,-0.023,0.364,0.106,0
2,2122.27,3093.14,1,25.807,0.045,24.1,-0.164,0.338,0.014,0,25.498,0.074,14.6,-0.246,0.558,0.016,0
2,2292.68,3111.77,1,26.875,0.063,17.2,-0.062,0.103,0.001,0,24.817,0.041,26.7,-0.031,0.176,0.026,0
2,2015.92,3150.15,1,25.816,0.044,24.8,-0.079,0.335,0.051,0,25.545,0.077,14.2,0.033,1.103,0.146,0
2,2128.69,3366.87,1,27.517,0.096,11.3,-0.126,-0.008,0.007,0,25.181,0.051,21.1,0.049,0.258,0.012,0
2,2252.73,3142.62,1,27.289,0.084,13.0,-0.054,0.368,0.023,0,24.777,0.04,27.4,-0.08,0.409,0.033,0
2,2154.48,3166.33,1,26.462,0.069,15.6,-0.105,-0.052,0.681,0,25.751,0.099,10.9,-0.016,0.256,0.794,0
2,1995.44,3064.48,1,26.601,0.058,18.6,-0.12,0.917,0.087,0,24.919,0.047,23.3,-0.068,0.451,0.045,0
2,2208.56,2935.85,1,27.232,0.078,14.0,-0.034,0.817,0.019,0,24.847,0.042,25.8,-0.046,0.147,0.004,0
2,1997.99,3206.74,1,26.496,0.055,19.7,-0.072,0.352,0.009,0,24.998,0.047,23.1,-0.027,0.134,0.011,0
2,2234.59,3263.91,1,26.902,0.064,16.9,0.007,0.443,0.093,0,24.876,0.044,24.8,0.016,0.088,0.143,0
2,2150.75,3216.3,1,26.529,0.057,19.2,-0.014,0.477,0.019,0,24.997,0.047,23.1,-0.114,0.02,0.025,0
2,2059.69,3033.63,1,26.793,0.064,16.8,-0.045,0.525,0.036,0,24.855,0.044,24.6,-0.048,0.143,0.065,0
2,1811.16,2114.08,1,25.61,0.041,26.2,-0.187,0.119,0.215,0,26.223,0.129,8.4,-0.456,0.122,0.358,0
2,2006.73,3119.98,1,26.685,0.063,17.1,-0.049,1.105,0.137,0,24.964,0.048,22.7,-0.078,0.368,0.137,0
2,847.54,2529.74,1,26.29,0.049,22.2,-0.201,0.15,0.084,0,25.054,0.051,21.5,-0.2,0.354,0.119,0
2,2896.31,2916.93,1,28.526,0.219,5.0,-0.296,0.576,0.007,0,25.764,0.08,13.6,0.065,0.366,0.002,0
2,1958.39,3091.36,1,26.577,0.056,19.5,-0.005,0.507,0.001,0,24.998,0.047,23.1,-0.023,0.242,0.003,0
2,2133.0,3301.0,1,25.776,0.043,25.1,-0.095,0.376,0.017,0,25.867,0.089,12.2,-0.115,0.481,0.052,0
2,1977.78,3126.95,1,25.752,0.042,25.7,-0.075,0.27,0.081,0,25.95,0.098,11.0,-0.083,0.096,0.228,0
2,2119.68,3016.86,1,27.557,0.109,10.0,-0.102,0.014,0.16,0,25.226,0.058,18.8,0.045,0.223,0.352,0
2,2127.39,3121.81,1,26.348,0.055,19.9,-0.245,0.128,0.039,0,25.163,0.057,18.9,-0.132,-0.009,0.085,0
2,2005.71,3124.5699999999997,1,26.887,0.071,15.4,0.058,0.719,0.074,0,24.899,0.045,24.0,0.018,0.551,0.057,0
2,2117.6,3127.12,1,26.2,0.053,20.7,-0.19,0.066,0.032,0,25.254,0.063,17.2,-0.154,0.754,0.064,0
2,1601.36,3669.8199999999997,1,27.489,0.087,12.4,-0.38,-0.068,0.001,0,25.403,0.058,18.7,0.106,0.221,0.002,0
2,2092.69,3234.01,1,27.391,0.099,11.0,-0.113,0.388,0.229,0,24.877,0.046,23.9,-0.002,0.058,0.146,0
2,3628.37,3242.71,1,26.841,0.062,17.5,-0.213,0.121,0.084,0,24.955,0.044,24.9,-0.226,0.296,0.106,0
2,2060.81,3189.6800000000003,1,26.827,0.072,15.0,-0.056,0.39,0.042,0,24.995,0.05,21.6,-0.077,0.237,0.061,0
2,2819.6,3692.45,1,28.326,0.167,6.5,-0.273,0.994,0.064,0,24.971,0.045,24.2,-0.299,0.754,0.263,0
2,2139.26,3155.34,1,25.938,0.048,22.7,-0.047,0.204,0.017,0,25.596,0.078,13.9,-0.02,0.227,0.03,0
2,2020.17,3178.66,1,26.59,0.064,16.9,-0.098,0.52,0.374,0,25.112,0.056,19.2,-0.039,0.595,0.423,0
2,2071.93,3168.1099999999997,1,27.153,0.096,11.3,0.106,3.619,0.058,0,24.958,0.05,21.9,-0.048,1.54,0.028,0
2,2112.99,3187.8900000000003,1,26.748,0.07,15.6,-0.221,0.358,0.042,0,25.055,0.052,21.1,-0.116,0.417,0.044,0
2,2044.01,3231.54,1,25.931,0.048,22.8,-0.129,0.235,0.03,0,25.762,0.085,12.7,-0.12,0.46,0.08,0
2,1047.74,2775.05,1,26.546,0.055,19.7,-0.113,0.648,0.025,0,25.054,0.048,22.6,-0.136,0.07,0.046,0
2,2138.9,3291.88,1,26.611,0.058,18.8,-0.121,0.263,0.143,0,25.063,0.049,22.0,-0.145,0.07,0.162,0
2,2905.33,2459.0,1,26.151,0.048,22.7,-0.082,0.154,0.109,0,25.255,0.058,18.6,-0.068,0.177,0.148,0
2,2159.37,3158.4,1,27.115,0.086,12.6,-0.138,0.446,0.021,0,25.42,0.068,15.9,0.075,0.34,0.044,0
2,2095.95,3166.1099999999997,1,25.775,0.05,21.9,-0.086,-0.074,0.064,0,26.188,0.132,8.2,-0.002,0.543,0.139,0
2,605.11,2742.62,1,28.219,0.202,5.4,0.086,0.753,0.007,0,26.39,0.137,7.9,0.181,-0.28,0.003,0
2,2154.68,3146.12,1,26.768,0.069,15.6,-0.046,0.168,0.19,0,25.057,0.052,20.7,-0.021,0.356,0.234,0
2,2089.99,3141.8900000000003,1,26.066,0.056,19.3,-0.144,0.211,0.065,0,25.544,0.082,13.3,-0.058,0.405,0.076,0
2,1924.49,3184.73,1,26.712,0.058,18.6,-0.042,0.258,0.053,0,25.062,0.049,22.1,-0.016,0.183,0.083,0
2,2236.67,3261.9300000000003,1,26.943,0.066,16.3,-0.048,0.449,0.101,0,24.964,0.046,23.5,-0.059,0.076,0.163,0
2,1308.71,3233.56,1,26.774,0.058,18.8,-0.233,0.449,0.066,0,25.041,0.047,23.2,-0.215,0.226,0.138,0
2,2113.63,3373.4300000000003,1,27.651,0.109,10.0,-0.063,0.051,0.02,0,25.317,0.058,18.6,-0.044,0.04,0.256,0
2,2168.69,3175.08,1,26.658,0.062,17.4,0.009,0.583,0.012,0,25.124,0.052,20.8,-0.066,0.306,0.016,0
2,2194.87,3387.0,1,27.096,0.072,15.1,-0.093,0.174,0.002,0,25.01,0.046,23.7,-0.029,0.277,0.08,0
2,2173.46,3295.44,1,26.955,0.068,15.9,-0.01,0.05,0.019,0,25.015,0.048,22.8,-0.02,0.177,0.031,0
2,2075.22,3233.3900000000003,1,26.094,0.053,20.3,-0.078,0.41,0.339,0,25.572,0.079,13.8,-0.029,0.172,0.415,0
2,2054.24,3206.46,1,27.049,0.083,13.0,-0.013,0.184,0.017,0,25.024,0.051,21.2,-0.024,0.081,0.017,0
2,235.58,3046.56,1,26.317,0.049,22.2,-0.179,0.298,0.001,0,25.318,0.059,18.5,-0.188,0.404,0.031,0
2,1989.98,3071.8,1,26.86,0.069,15.7,0.005,0.733,0.156,0,25.061,0.05,21.5,-0.01,0.216,0.108,0
2,2135.18,3215.58,1,26.653,0.068,16.1,-0.035,0.334,0.419,0,25.134,0.059,18.3,-0.011,0.205,0.524,0
2,1695.73,3432.99,1,26.316,0.047,22.9,-0.178,0.069,0.069,0,25.425,0.058,18.6,-0.26,0.002,0.135,0
2,2085.98,3173.01,1,26.075,0.058,18.6,0.02,0.205,0.194,0,25.498,0.079,13.7,0.116,0.606,0.018,0
2,2158.52,3255.88,1,26.781,0.066,16.4,-0.106,0.653,0.035,0,25.115,0.055,19.7,-0.017,0.649,0.082,0
2,1110.67,3875.35,1,26.121,0.046,23.7,-0.154,0.347,0.132,0,25.635,0.068,16.0,-0.131,0.053,0.146,0
2,2175.59,2967.2200000000003,1,27.067,0.077,14.2,0.013,0.698,0.102,0,25.019,0.049,22.3,-0.021,0.375,0.017,0
2,618.32,3227.31,1,27.444,0.091,11.9,-0.125,0.707,0.0,0,25.09,0.049,22.3,-0.009,0.071,0.0,0
2,2086.0,3227.21,1,26.639,0.067,16.3,0.029,1.376,0.02,0,25.209,0.057,19.0,-0.042,0.141,0.035,0
2,2234.17,3169.6,1,26.695,0.062,17.5,-0.022,0.481,0.009,0,25.16,0.054,20.3,-0.019,0.208,0.032,0
2,2549.73,3704.6400000000003,1,27.058,0.074,14.7,-0.365,0.472,0.015,0,25.578,0.064,16.8,-0.232,0.387,0.025,0
2,2128.68,3064.4,1,26.789,0.069,15.7,-0.058,1.205,0.045,0,25.138,0.054,20.0,0.029,-0.065,0.022,0
2,2066.15,3021.62,1,26.787,0.067,16.3,-0.092,0.449,0.104,0,25.108,0.051,21.1,-0.085,-0.107,0.096,0
2,2267.0,3445.6,1,26.437,0.051,21.2,-0.208,0.576,0.007,0,25.358,0.055,19.7,-0.263,0.371,0.004,0
2,2129.78,3131.05,1,26.837,0.075,14.4,-0.21,0.859,0.047,0,25.169,0.058,18.7,-0.183,1.315,0.056,0
2,1811.17,2121.94,1,25.932,0.05,21.8,-0.174,0.252,0.21,0,25.778,0.094,11.5,-0.251,0.199,0.315,0
2,2096.96,3190.8900000000003,1,26.394,0.06,18.0,-0.292,0.346,0.054,0,25.411,0.07,15.6,-0.109,0.269,0.063,0
2,2087.42,3222.46,1,27.555,0.111,9.8,-0.244,-0.087,0.084,0,25.044,0.051,21.1,-0.067,0.2,0.054,0
2,2100.78,3314.51,1,26.682,0.062,17.4,0.004,0.393,0.004,0,25.225,0.054,20.0,-0.024,0.222,0.005,0
2,1588.13,3991.56,1,26.161,0.054,20.3,-0.118,0.066,0.384,0,26.201,0.106,10.2,-0.183,0.265,0.643,0
2,2741.41,2371.02,1,25.901,0.046,23.4,-0.058,0.06,0.083,0,25.86,0.095,11.5,-0.116,0.114,0.162,0
2,2097.33,3071.01,1,26.874,0.077,14.1,-0.226,0.549,0.041,0,25.145,0.056,19.2,-0.183,-0.172,0.047,0
2,2102.93,3218.01,1,26.787,0.072,15.1,-0.32,0.295,0.02,0,25.257,0.059,18.4,-0.121,0.353,0.055,0
2,2325.93,2451.94,1,25.842,0.045,24.2,-0.016,1.566,0.031,0,25.98,0.099,11.0,-0.134,-0.122,0.001,0
2,2258.39,3128.06,1,27.112,0.079,13.8,-0.03,0.368,0.01,0,25.107,0.051,21.3,-0.003,0.364,0.02,0
2,2185.09,3555.44,1,27.832,0.147,7.4,0.257,0.119,0.002,0,26.353,0.117,9.3,0.051,0.084,0.235,0
2,2087.47,3042.73,1,26.845,0.071,15.3,-0.062,0.668,0.124,0,25.151,0.057,18.9,-0.116,0.182,0.305,0
2,2137.59,3084.09,1,27.197,0.089,12.2,-0.084,0.296,0.016,0,25.094,0.053,20.3,-0.056,0.302,0.017,0
2,2142.01,3074.04,1,26.45,0.061,17.8,-0.019,0.159,0.02,0,25.342,0.063,17.2,0.024,0.257,0.02,0
2,2074.95,3310.75,1,26.031,0.049,21.9,-0.335,0.161,0.026,0,26.087,0.107,10.1,-0.026,0.227,0.224,0
2,2125.0,3170.26,1,26.624,0.066,16.3,-0.279,0.533,0.022,0,25.312,0.062,17.6,-0.209,0.287,0.034,0
2,2007.64,3250.05,1,26.579,0.061,17.7,-0.047,0.726,0.048,0,25.367,0.064,16.9,-0.014,0.425,0.083,0
2,2671.74,2954.33,1,26.921,0.088,12.4,0.02,0.826,0.065,0,26.601,0.153,7.1,-0.35,-0.015,0.029,0
2,2074.99,3125.15,1,26.009,0.063,17.2,-0.168,0.193,0.096,0,26.286,0.155,7.0,-0.214,0.208,0.191,0
2,3312.3,3669.55,1,26.846,0.075,14.6,-0.141,0.281,0.005,0,25.836,0.093,11.7,0.012,0.266,0.017,0
2,1296.17,3946.85,1,27.039,0.075,14.5,-0.208,0.533,0.553,0,25.611,0.067,16.3,-0.28,0.167,0.245,0
2,1210.01,2881.01,1,26.641,0.059,18.5,-0.267,0.175,0.06,0,25.305,0.058,18.8,-0.313,0.227,0.2,0
2,2127.33,3116.8,1,26.014,0.056,19.3,-0.129,0.087,0.219,0,26.248,0.139,7.8,-0.12,0.204,0.39,0
2,2019.77,3162.9,1,26.693,0.066,16.5,-0.07,0.199,0.04,0,25.329,0.063,17.2,0.017,0.537,0.044,0
2,2020.18,3275.24,1,26.954,0.073,14.9,-0.019,0.268,0.007,0,25.203,0.054,19.9,-0.035,0.642,0.012,0
2,2272.22,3061.66,1,26.774,0.065,16.8,-0.006,0.477,0.003,0,25.25,0.056,19.4,-0.0,0.598,0.003,0
2,904.45,2547.01,1,26.328,0.054,20.2,-0.07,0.162,0.007,0,25.425,0.067,16.2,0.019,0.483,0.034,0
2,1991.6,3115.84,1,27.163,0.083,13.1,-0.114,0.919,0.105,0,25.095,0.055,19.7,-0.048,0.647,0.155,0
2,2102.95,3024.33,1,27.105,0.082,13.3,0.021,0.145,0.041,0,25.155,0.054,20.2,-0.062,0.539,0.012,0
2,2094.13,3235.56,1,26.337,0.06,18.2,-0.033,0.385,0.095,0,25.624,0.081,13.5,-0.037,0.187,0.37,0
2,1986.96,3267.99,1,26.249,0.052,20.8,-0.072,0.313,0.058,0,25.657,0.074,14.8,-0.091,0.565,0.035,0
2,2110.68,3223.12,1,26.634,0.066,16.5,0.024,0.757,0.009,0,25.419,0.067,16.3,0.013,0.989,0.015,0
2,3814.33,3340.5699999999997,1,26.359,0.054,20.0,-0.123,0.147,0.135,0,25.629,0.072,15.2,-0.125,0.343,0.178,0
2,3826.0,2240.02,1,26.071,0.049,22.1,-0.18,0.358,0.006,0,25.744,0.085,12.8,-0.232,0.354,0.044,0
2,1941.67,2973.4,1,26.819,0.076,14.4,0.011,0.053,0.022,0,25.99,0.097,11.2,-0.485,0.16,0.091,0
2,1946.95,3138.6800000000003,1,26.861,0.071,15.2,-0.071,0.136,0.274,0,25.345,0.061,17.8,-0.077,0.185,0.332,0
2,2092.78,3167.66,1,26.086,0.059,18.5,-0.167,0.193,0.082,0,26.052,0.116,9.3,-0.052,0.17,0.088,0
2,2152.95,3056.62,1,26.049,0.052,20.8,-0.126,0.397,0.009,0,25.956,0.097,11.2,-0.149,0.415,0.031,0
2,2205.65,3223.77,1,26.878,0.068,15.9,-0.184,0.01,0.026,0,25.322,0.063,17.1,-0.174,0.193,0.382,0
2,2761.4,4021.01,1,26.387,0.053,20.4,-0.142,-0.047,0.128,0,25.802,0.077,14.1,-0.164,0.126,0.253,0
2,3913.99,3737.7799999999997,1,26.411,0.056,19.5,-0.203,0.281,0.257,0,25.673,0.073,14.9,-0.172,0.377,0.282,0
2,929.0,4096.78,1,26.114,0.068,16.0,-0.108,0.063,0.001,0,26.084,0.129,8.4,-0.101,0.448,0.004,0
2,1924.85,3069.3,1,27.478,0.115,9.4,-0.169,0.217,0.08,0,26.275,0.117,9.3,-0.071,0.533,0.32,0
2,1956.76,3105.84,1,27.216,0.084,12.9,-0.02,0.533,0.005,0,25.188,0.054,20.3,-0.054,-0.031,0.009,0
2,2072.99,3223.9700000000003,1,26.064,0.056,19.4,-0.132,0.313,0.342,0,25.864,0.101,10.7,-0.128,0.335,0.64,0
2,2598.76,3038.01,1,26.711,0.061,17.9,-0.265,0.323,0.007,0,25.291,0.054,20.2,-0.323,0.234,0.012,0
2,2010.98,3068.16,1,26.599,0.063,17.2,-0.22,0.395,0.038,0,25.435,0.067,16.2,-0.131,0.427,0.033,0
2,2120.22,3208.6800000000003,1,27.278,0.096,11.3,-0.065,0.678,0.025,0,25.218,0.058,18.6,-0.072,0.047,0.027,0
2,728.58,2848.56,1,28.357,0.191,5.7,-0.474,0.336,0.108,0,25.444,0.063,17.1,-0.219,0.151,0.101,0
2,2120.93,3292.67,1,26.765,0.068,16.0,-0.162,0.268,0.138,0,25.401,0.062,17.5,-0.119,0.274,0.038,0
2,1885.73,2970.65,1,26.731,0.063,17.1,-0.052,0.099,0.0,0,25.357,0.059,18.5,-0.086,0.044,0.0,0
2,2065.99,3241.42,1,26.125,0.059,18.5,0.06,1.241,0.052,0,26.226,0.125,8.7,0.066,1.165,0.117,0
2,2100.0,3067.94,1,26.653,0.071,15.2,-0.177,0.577,0.036,0,25.425,0.069,15.8,-0.221,-0.2,0.07,0
2,2125.35,3288.84,1,26.577,0.07,15.6,-0.243,0.138,0.393,0,25.808,0.091,11.9,-0.283,0.167,0.318,0
2,2012.7,3272.0,1,26.805,0.07,15.4,-0.042,0.699,0.171,0,25.393,0.064,17.0,-0.021,0.161,0.241,0
2,1811.98,2111.98,1,26.005,0.054,20.0,-0.169,0.137,0.369,0,26.175,0.13,8.3,-0.314,0.325,0.474,0
2,1926.47,3008.44,1,27.214,0.084,13.0,-0.014,0.601,0.039,0,25.217,0.055,19.8,-0.085,-0.016,0.008,0
2,2008.65,3016.99,1,26.727,0.064,17.1,-0.014,0.266,0.003,0,25.38,0.063,17.4,-0.096,0.174,0.007,0
2,2063.62,3073.0,1,26.7,0.07,15.5,-0.238,0.128,0.01,0,25.348,0.068,15.9,0.127,1.315,0.079,0
2,2209.69,3202.58,1,26.74,0.066,16.5,-0.034,0.742,0.012,0,25.434,0.064,17.1,-0.0,0.586,0.006,0
2,1881.73,3057.2,1,27.211,0.083,13.0,0.029,0.716,0.096,0,25.262,0.055,19.6,-0.024,-0.061,0.028,0
2,2062.99,2993.75,1,26.022,0.054,20.2,-0.084,0.303,0.043,0,26.43,0.144,7.5,-0.218,0.297,0.081,0
2,3265.06,3554.54,1,26.455,0.055,19.8,-0.161,0.319,0.033,0,25.704,0.072,15.2,-0.237,0.117,0.072,0
2,429.76,3051.25,1,27.526,0.099,10.9,-0.131,0.24,0.004,0,25.196,0.051,21.2,-0.295,0.041,0.002,0
2,1880.93,3209.66,1,27.195,0.086,12.6,0.045,0.002,0.01,0,25.285,0.057,19.0,-0.048,0.279,0.012,0
2,2241.68,3078.74,1,26.796,0.067,16.2,-0.075,0.44,0.003,0,25.407,0.062,17.6,-0.09,0.493,0.009,0
2,2138.75,3090.11,1,26.811,0.076,14.3,0.029,0.179,0.016,0,25.395,0.066,16.4,-0.041,0.101,0.029,0
2,2065.01,3201.9,1,26.193,0.062,17.6,-0.241,0.388,0.055,0,25.974,0.108,10.1,-0.319,0.273,0.158,0
2,2134.1,3089.24,1,26.839,0.092,11.8,-0.13,0.154,0.039,0,26.167,0.122,8.9,-0.059,0.343,0.101,0
2,1811.19,2119.19,1,25.996,0.053,20.4,-0.237,0.277,0.261,0,26.252,0.136,8.0,-0.433,0.146,0.446,0
2,2125.75,3112.08,1,26.816,0.08,13.6,0.004,0.273,0.181,0,25.44,0.072,15.1,0.059,1.01,0.168,0
2,2136.57,3174.19,1,27.772,0.136,8.0,0.103,2.583,0.065,0,25.214,0.061,17.9,0.084,0.933,0.038,0
2,3407.58,2225.12,1,27.295,0.094,11.5,-0.226,0.115,0.033,0,25.164,0.053,20.4,-0.277,0.231,0.005,0
2,2062.6,3248.1,1,26.345,0.063,17.3,-0.038,1.014,0.046,0,25.835,0.097,11.2,-0.112,0.654,0.175,0
2,2146.87,3400.06,1,27.249,0.084,13.0,-0.084,0.262,0.074,0,25.292,0.055,19.7,-0.024,0.484,0.085,0
2,2043.37,3080.34,1,26.915,0.093,11.6,-0.407,0.164,0.019,0,26.294,0.143,7.6,0.089,0.456,0.053,0
2,2017.64,3067.01,1,26.829,0.073,14.9,-0.133,0.87,0.023,0,25.419,0.067,16.2,-0.116,0.144,0.022,0
2,2117.5,3401.2,1,27.349,0.091,11.9,-0.008,1.235,0.188,0,25.313,0.059,18.3,-0.042,-0.148,0.102,0
2,2075.44,3169.42,1,26.256,0.066,16.4,0.005,2.263,0.044,0,26.054,0.123,8.8,0.075,3.487,0.226,0
2,2140.32,3235.56,1,26.979,0.08,13.6,-0.061,0.848,0.327,0,25.372,0.064,16.8,-0.05,0.777,0.209,0
2,2084.69,3163.6,1,26.279,0.065,16.7,0.056,0.702,0.056,0,25.767,0.093,11.7,0.02,0.053,0.088,0
2,1616.23,2326.06,1,26.366,0.058,18.6,-0.153,0.308,0.048,0,25.622,0.076,14.2,-0.231,0.279,0.105,0
2,2123.93,3116.01,1,26.295,0.077,14.1,-0.131,0.124,0.597,0,26.649,0.205,5.3,0.099,0.559,0.737,0
2,2280.87,3178.2799999999997,1,26.953,0.073,14.9,-0.025,0.399,0.002,0,25.381,0.06,18.1,-0.005,0.407,0.003,0
2,2116.96,3192.01,1,26.761,0.079,13.7,-0.237,0.154,0.377,0,25.514,0.077,14.0,-0.192,0.074,0.608,0
2,2102.18,3033.01,1,27.084,0.087,12.5,0.002,0.546,0.026,0,25.344,0.064,17.0,-0.001,0.228,0.022,0
2,2070.29,3000.01,1,26.702,0.067,16.3,-0.106,0.502,0.016,0,25.504,0.069,15.8,-0.086,-0.004,0.028,0
2,2004.2,3039.75,1,27.13,0.084,12.9,-0.021,0.448,0.018,0,25.339,0.062,17.5,0.022,0.454,0.046,0
2,2089.43,3046.6,1,27.156,0.092,11.8,-0.098,0.683,0.306,0,25.313,0.066,16.4,-0.097,0.126,0.501,0
2,2154.87,3360.79,1,27.289,0.088,12.4,-0.161,0.95,0.173,0,25.341,0.059,18.5,0.007,1.409,0.038,0
2,3138.06,2624.24,1,27.01,0.075,14.5,-0.07,0.064,0.002,0,25.335,0.06,18.1,-0.06,0.262,0.001,0
2,1913.55,3028.62,1,26.862,0.069,15.8,-0.048,0.089,0.006,0,25.424,0.065,16.8,0.031,0.723,0.011,0
2,1589.15,3990.4,1,26.925,0.086,12.6,-0.146,0.152,0.894,0,26.248,0.11,9.8,-0.148,0.061,0.778,0
2,1482.96,2993.25,1,26.343,0.055,19.6,-0.205,0.127,0.033,0,25.849,0.084,12.9,-0.252,0.042,0.063,0
2,2074.61,3251.0,1,26.821,0.073,14.8,0.02,0.217,0.006,0,25.557,0.075,14.5,-0.017,0.286,0.013,0
2,2004.67,2656.01,1,27.128,0.081,13.4,-0.189,0.152,0.005,0,25.304,0.058,18.7,-0.246,0.16,0.003,0
2,2987.03,2266.01,1,26.316,0.058,18.8,-0.158,0.273,0.03,0,25.735,0.082,13.2,-0.286,0.002,0.086,0
2,57.81,2537.52,1,26.504,0.061,17.7,-0.142,0.185,0.078,0,25.622,0.076,14.3,-0.127,0.133,0.164,0
2,2368.5,3162.19,1,26.576,0.067,16.2,0.049,0.113,0.166,0,25.794,0.084,12.9,0.004,0.248,0.064,0
2,845.01,2531.01,1,26.812,0.072,15.1,-0.161,0.306,0.259,0,25.503,0.072,15.1,-0.182,0.649,0.325,0
2,2086.95,3101.98,1,26.397,0.079,13.8,-0.336,0.027,0.645,0,25.965,0.12,9.0,-0.164,0.051,0.689,0
2,2032.93,3187.01,1,26.363,0.063,17.3,-0.299,0.243,0.051,0,25.898,0.096,11.3,-0.259,0.576,0.127,0
2,2023.63,2932.16,1,27.906,0.148,7.3,-0.36,0.096,0.005,0,25.939,0.098,11.1,-0.135,0.298,0.052,0
2,1861.62,3797.99,1,27.172,0.076,14.3,-0.212,0.39,0.001,0,25.517,0.065,16.7,-0.129,-0.055,0.024,0
2,2166.57,3257.01,1,26.79,0.071,15.2,0.04,1.249,0.031,0,25.572,0.073,14.9,0.004,0.805,0.018,0
2,2057.4,3063.7,1,27.345,0.117,9.3,-0.046,2.633,0.064,0,25.891,0.099,11.0,-0.078,0.256,0.058,0
2,2097.5,3405.99,1,27.227,0.082,13.2,-0.137,0.668,0.02,0,25.397,0.061,17.7,-0.127,0.227,0.132,0
2,2175.11,3084.74,1,26.837,0.076,14.2,0.002,0.608,0.01,0,25.609,0.076,14.3,-0.011,0.505,0.021,0
2,2195.89,3227.9,1,26.887,0.079,13.7,-0.023,0.555,0.02,0,25.598,0.078,14.0,-0.007,0.079,0.014,0
