extension,type,x,y,mag_v,mag_i,snr_v,snr_i,sharp_v,sharp_i,err_v,err_i
2,1,143.80999999999995,267.64,99.999,99.999,4.9,0.0,0.183,0.0,0.22,0.0
2,1,193.87,85.08000000000004,26.583,25.093,4.8,4.1,-0.019,0.116,0.227,0.263
2,1,476.26,346.92,26.988,24.881,3.5,4.6,0.194,0.24,0.308,0.236
2,1,115.00999999999999,370.85,26.116,25.276,5.1,3.6,-0.128,-0.098,0.213,0.3
2,1,581.9,323.55,26.414,25.21,5.4,3.6,-0.135,0.021,0.199,0.302
2,1,660.83,195.41999999999996,26.374,25.204,5.4,3.9,-0.003,-0.002,0.2,0.277
2,1,489.09,426.05,99.999,99.999,6.6,0.0,0.125,0.0,0.164,0.0
2,1,360.16,450.58,99.999,99.999,5.2,0.0,-0.186,0.0,0.208,0.0
2,1,186.0,420.02,26.232,25.283,5.6,3.5,-0.27,-0.15,0.194,0.308
2,1,448.88,304.13,26.203,25.169,3.7,3.7,-0.31,-0.09,0.294,0.293
2,1,173.05999999999995,480.04,99.999,99.999,5.3,0.0,-0.083,0.0,0.203,0.0
2,1,588.35,526.2,99.999,99.999,7.3,0.0,0.123,0.0,0.148,0.0
2,1,469.48,108.77999999999997,26.432,25.187,5.2,3.7,0.195,-0.231,0.21,0.292
2,1,608.1,148.90999999999997,99.999,99.999,0.0,4.6,0.0,-0.495,0.0,0.237
2,1,110.38999999999999,479.89,99.999,99.999,5.9,0.0,0.172,0.0,0.185,0.0
2,1,346.9,383.82,99.999,99.999,7.1,0.0,-0.139,0.0,0.152,0.0
2,1,305.04,464.56,99.999,99.999,5.1,0.0,0.094,0.0,0.215,0.0
2,1,387.63,607.76,99.999,99.999,7.9,0.0,0.023,0.0,0.137,0.0
2,1,271.28,81.80999999999995,99.999,99.999,4.8,0.0,0.033,0.0,0.227,0.0
2,1,79.78999999999996,202.07000000000005,99.999,99.999,6.7,0.0,-0.198,0.0,0.163,0.0
2,1,285.34,553.12,99.999,99.999,4.9,0.0,0.149,0.0,0.22,0.0
2,1,612.06,474.09,99.999,99.999,5.6,0.0,0.006,0.0,0.194,0.0
2,1,346.81,568.39,99.999,99.999,0.0,5.0,0.0,-0.118,0.0,0.219
2,1,455.28,347.76,99.999,99.999,5.4,0.0,-0.276,0.0,0.201,0.0
2,1,437.01,464.96,26.336,25.097,3.7,4.1,0.313,-0.252,0.293,0.267
2,1,283.23,240.32999999999998,26.286,25.241,5.0,3.6,0.312,-0.134,0.215,0.299
2,1,121.08000000000004,454.03,99.999,99.999,0.0,4.4,0.0,-0.243,0.0,0.244
2,1,679.03,485.59,99.999,99.999,8.4,0.0,0.082,0.0,0.129,0.0
2,1,206.13,502.78,99.999,99.999,6.0,0.0,-0.099,0.0,0.181,0.0
2,1,251.32,201.61,99.999,99.999,5.3,0.0,-0.178,0.0,0.204,0.0
2,1,666.09,548.06,99.999,99.999,5.9,0.0,-0.129,0.0,0.184,0.0
2,1,495.87,266.24,99.999,99.999,6.3,0.0,-0.269,0.0,0.172,0.0
2,1,275.08,253.17000000000002,26.364,25.148,4.1,3.9,0.429,0.288,0.267,0.282
2,1,371.72,555.95,99.999,99.999,6.2,0.0,0.173,0.0,0.174,0.0
2,1,555.06,357.92,99.999,99.999,5.9,0.0,-0.241,0.0,0.183,0.0
2,1,410.34,199.89,99.999,99.999,5.6,0.0,0.047,0.0,0.192,0.0
2,1,161.15999999999997,188.22000000000003,99.999,99.999,6.9,0.0,0.062,0.0,0.157,0.0
2,1,165.26999999999998,529.2,99.999,99.999,5.1,0.0,0.103,0.0,0.212,0.0
2,1,188.30999999999995,426.03,99.999,99.999,5.5,0.0,0.184,0.0,0.198,0.0
2,1,445.91,633.9300000000001,26.273,25.153,4.3,4.2,-0.286,0.196,0.254,0.258
2,1,501.22,74.72000000000003,99.999,99.999,5.2,0.0,-0.064,0.0,0.207,0.0
2,1,514.05,122.5,99.999,99.999,6.2,0.0,0.005,0.0,0.174,0.0
2,1,48.99000000000001,429.89,99.999,99.999,0.0,4.9,0.0,-0.425,0.0,0.223
2,1,237.96000000000004,632.11,99.999,99.999,5.5,0.0,-0.294,0.0,0.198,0.0
2,1,661.52,567.33,26.648,25.059,4.7,4.8,0.33,0.096,0.232,0.226
2,1,450.86,30.08000000000004,99.999,99.999,5.1,0.0,-0.163,0.0,0.214,0.0
2,1,235.0,312.29,26.358,25.199,5.1,3.9,0.217,0.022,0.214,0.281
2,1,525.7,384.52,26.981,24.884,4.0,5.0,0.19,-0.031,0.27,0.218
2,1,447.85,321.7,26.59,25.054,4.1,4.1,0.016,-0.226,0.263,0.266
2,1,565.51,150.61,26.616,25.109,5.0,4.2,0.053,-0.155,0.216,0.261
2,1,369.95,640.86,26.633,25.124,4.6,3.7,-0.198,0.257,0.234,0.292
2,1,572.41,378.76,26.986,24.854,3.9,5.3,-0.001,-0.14,0.28,0.204
2,1,464.35,530.01,99.999,99.999,0.0,4.4,0.0,-0.124,0.0,0.245
2,1,202.63,472.74,99.999,99.999,6.4,0.0,0.063,0.0,0.17,0.0
2,1,459.02,266.82,99.999,99.999,5.1,0.0,-0.052,0.0,0.213,0.0
2,1,576.06,359.86,99.999,99.999,0.0,4.6,0.0,-0.106,0.0,0.238
2,1,389.27,52.059999999999945,26.332,25.231,4.8,3.6,-0.425,0.007,0.225,0.303
2,1,127.29999999999995,499.15,26.478,25.146,5.2,4.3,0.153,0.03,0.208,0.251
2,1,108.5,484.49,99.999,99.999,4.2,0.0,0.017,0.0,0.256,0.0
2,1,319.47,31.950000000000045,99.999,99.999,5.2,0.0,-0.367,0.0,0.21,0.0
2,1,499.88,534.94,26.382,25.21,5.5,4.1,0.072,-0.239,0.198,0.265
2,1,366.48,586.71,99.999,99.999,6.8,0.0,0.125,0.0,0.159,0.0
2,1,566.79,617.0,99.999,99.999,5.5,0.0,0.241,0.0,0.196,0.0
2,1,91.36000000000001,410.14,26.4,25.212,5.6,4.1,0.031,0.259,0.195,0.265
2,1,685.3199999999999,327.99,99.999,99.999,4.8,0.0,-0.323,0.0,0.228,0.0
2,1,591.94,65.94000000000005,99.999,99.999,6.2,0.0,-0.093,0.0,0.176,0.0
2,1,511.49,114.60000000000002,26.65,25.09,4.8,4.0,-0.114,-0.252,0.228,0.269
2,1,565.4300000000001,570.84,26.29,25.306,5.9,3.8,-0.095,-0.073,0.183,0.288
2,1,210.41999999999996,238.0,26.733,25.039,4.5,4.6,-0.079,-0.106,0.242,0.236
2,1,241.54000000000002,572.3,99.999,99.999,5.4,0.0,0.03,0.0,0.203,0.0
2,1,262.32,442.71,99.999,99.999,0.0,4.6,0.0,0.24,0.0,0.238
2,1,491.36,185.60000000000002,99.999,99.999,5.4,0.0,0.04,0.0,0.201,0.0
2,1,387.82,222.30999999999995,99.999,99.999,5.1,0.0,-0.113,0.0,0.214,0.0
2,1,343.83,684.98,99.999,99.999,6.5,0.0,-0.035,0.0,0.166,0.0
2,1,177.51999999999998,559.9300000000001,26.584,25.111,4.9,4.4,0.182,-0.07,0.223,0.248
2,1,46.98000000000002,337.75,26.487,25.185,5.3,4.0,0.047,-0.299,0.205,0.274
2,1,208.94000000000005,502.78,26.66,25.071,3.7,4.3,-0.437,-0.198,0.29,0.252
2,1,541.51,598.61,99.999,99.999,5.8,0.0,-0.282,0.0,0.186,0.0
2,1,541.79,171.89,99.999,99.999,7.8,0.0,0.133,0.0,0.14,0.0
2,1,553.6,236.14999999999998,99.999,99.999,5.8,0.0,-0.072,0.0,0.188,0.0
2,1,554.27,135.95000000000005,99.999,99.999,5.5,0.0,-0.059,0.0,0.198,0.0
2,1,219.02999999999997,236.73000000000002,99.999,99.999,6.0,0.0,-0.028,0.0,0.181,0.0
2,1,435.44,159.61,99.999,99.999,6.0,0.0,0.063,0.0,0.18,0.0
2,1,261.07,479.57,99.999,99.999,0.0,5.5,0.0,-0.111,0.0,0.198
2,1,300.59,397.09,99.999,99.999,4.5,0.0,0.388,0.0,0.239,0.0
2,1,185.26,476.27,99.999,99.999,7.9,0.0,-0.208,0.0,0.138,0.0
2,1,234.45000000000005,472.68,26.789,25.007,4.4,3.7,0.078,0.476,0.247,0.292
2,1,242.12,506.78,26.398,25.224,5.2,3.7,-0.016,0.203,0.209,0.29
2,1,275.73,465.06,26.259,25.117,3.5,4.2,-0.271,-0.249,0.31,0.261
2,1,519.4,139.55999999999995,99.999,99.999,6.7,0.0,0.006,0.0,0.163,0.0
2,1,131.07000000000005,196.85000000000002,99.999,99.999,5.3,0.0,-0.095,0.0,0.205,0.0
2,1,280.62,272.98,26.183,25.216,4.4,3.7,0.279,0.161,0.248,0.292
2,1,167.10000000000002,362.86,99.999,99.999,5.5,0.0,0.357,0.0,0.197,0.0
2,1,363.65,132.51,26.342,25.222,4.9,3.6,-0.296,-0.166,0.222,0.298
2,1,511.03,370.96,99.999,99.999,0.0,4.5,0.0,0.066,0.0,0.244
2,1,459.55,566.95,99.999,99.999,8.9,0.0,-0.166,0.0,0.123,0.0
2,1,197.42999999999995,310.4,99.999,99.999,5.2,0.0,-0.059,0.0,0.21,0.0
2,1,516.9,378.99,99.999,99.999,4.5,0.0,0.093,0.0,0.242,0.0
2,1,296.33,660.02,99.999,99.999,5.3,0.0,-0.362,0.0,0.205,0.0
2,1,540.3199999999999,202.34000000000003,26.524,25.155,4.9,4.0,-0.058,0.022,0.222,0.269
2,1,230.22000000000003,313.23,99.999,99.999,6.6,0.0,-0.128,0.0,0.165,0.0
2,1,571.45,282.82,99.999,99.999,7.0,0.0,0.071,0.0,0.154,0.0
2,1,266.68,673.11,99.999,99.999,6.8,0.0,-0.041,0.0,0.161,0.0
2,1,405.77,129.29999999999995,99.999,99.999,5.4,0.0,-0.09,0.0,0.203,0.0
2,1,263.85,533.15,26.559,25.135,4.7,4.2,0.116,0.231,0.23,0.261
2,1,237.97000000000003,408.79,99.999,99.999,6.6,0.0,0.016,0.0,0.164,0.0
2,1,209.44000000000005,387.17,99.999,99.999,5.4,0.0,-0.011,0.0,0.2,0.0
2,1,407.01,459.68,99.999,99.999,6.3,0.0,0.006,0.0,0.174,0.0
2,1,406.0,138.80999999999995,99.999,99.999,5.2,0.0,0.015,0.0,0.211,0.0
2,1,184.10000000000002,229.51,99.999,99.999,7.0,0.0,-0.149,0.0,0.156,0.0
2,1,583.04,143.65999999999997,26.968,24.945,4.0,4.0,-0.002,0.148,0.271,0.27
2,1,489.78,502.84000000000003,99.999,99.999,6.0,0.0,-0.428,0.0,0.182,0.0
2,1,218.01999999999998,517.2,99.999,99.999,5.5,0.0,-0.359,0.0,0.199,0.0
2,1,205.90999999999997,274.99,99.999,99.999,5.3,0.0,-0.071,0.0,0.204,0.0
2,1,521.78,183.38,26.523,25.216,5.1,3.6,0.173,0.415,0.214,0.305
2,1,328.35,35.84000000000003,99.999,99.999,5.2,0.0,-0.024,0.0,0.208,0.0
2,1,42.67999999999995,435.02,99.999,99.999,6.0,0.0,-0.061,0.0,0.181,0.0
2,1,384.83,168.95000000000005,99.999,99.999,4.5,0.0,-0.381,0.0,0.244,0.0
2,1,665.22,399.47,26.111,25.339,5.4,3.6,-0.134,0.044,0.201,0.299
2,1,368.52,67.87,26.728,25.064,4.3,4.2,0.275,0.387,0.252,0.262
2,1,321.6,178.26,99.999,99.999,6.5,0.0,0.279,0.0,0.167,0.0
2,1,75.85000000000002,289.04,26.389,25.259,5.3,3.7,0.049,0.199,0.204,0.294
2,1,275.02,508.59000000000003,99.999,99.999,4.8,0.0,-0.264,0.0,0.226,0.0
2,1,249.63,151.11,26.613,25.134,4.5,3.8,0.202,-0.171,0.243,0.288
2,1,169.32000000000005,262.86,99.999,99.999,5.7,0.0,0.095,0.0,0.191,0.0
2,1,519.9,486.79,99.999,99.999,5.9,0.0,0.056,0.0,0.183,0.0
2,1,390.64,510.03,26.763,25.034,4.3,4.6,-0.049,-0.026,0.252,0.237
2,1,12.57000000000005,175.62,99.999,99.999,6.1,0.0,-0.005,0.0,0.178,0.0
2,1,372.07,499.03,99.999,99.999,5.2,0.0,0.304,0.0,0.208,0.0
2,1,509.19,315.19,99.999,99.999,4.8,0.0,-0.062,0.0,0.228,0.0
2,1,435.45,567.11,99.999,99.999,6.1,0.0,0.013,0.0,0.177,0.0
2,1,255.54000000000002,214.02999999999997,99.999,99.999,0.0,4.8,0.0,-0.03,0.0,0.228
2,1,474.12,352.14,26.328,25.161,4.2,4.0,-0.461,-0.216,0.258,0.273
2,1,198.47000000000003,524.81,99.999,99.999,5.1,0.0,0.09,0.0,0.214,0.0
2,1,656.14,194.10000000000002,99.999,99.999,5.6,0.0,-0.141,0.0,0.196,0.0
2,1,685.99,23.67999999999995,99.999,99.999,5.1,0.0,-0.017,0.0,0.214,0.0
2,1,58.190000000000055,391.14,26.213,25.312,5.1,3.6,-0.272,0.258,0.212,0.299
2,1,441.96,107.77999999999997,27.085,24.866,3.5,4.5,-0.176,-0.097,0.306,0.241
2,1,286.84,224.97000000000003,26.489,25.152,4.3,3.9,-0.003,0.016,0.255,0.28
2,1,211.05999999999995,502.84000000000003,99.999,99.999,5.7,0.0,0.011,0.0,0.191,0.0
2,1,251.75,164.79999999999995,99.999,99.999,5.3,0.0,-0.048,0.0,0.203,0.0
2,1,418.7,21.110000000000014,99.999,99.999,0.0,5.0,0.0,0.155,0.0,0.219
2,1,374.11,597.13,99.999,99.999,0.0,5.5,0.0,-0.087,0.0,0.197
2,1,520.26,113.0,99.999,99.999,6.4,0.0,-0.121,0.0,0.169,0.0
2,1,109.75,555.94,99.999,99.999,5.8,0.0,-0.073,0.0,0.188,0.0
2,1,207.05999999999995,20.32000000000005,26.849,25.027,4.3,4.2,-0.164,-0.027,0.254,0.256
2,1,492.29,236.69000000000005,99.999,99.999,5.4,0.0,-0.145,0.0,0.199,0.0
2,1,429.14,206.85000000000002,99.999,99.999,5.1,0.0,0.389,0.0,0.214,0.0
2,1,389.07,569.38,99.999,99.999,0.0,4.6,0.0,0.494,0.0,0.238
2,1,626.48,338.18,99.999,99.999,5.7,0.0,-0.098,0.0,0.192,0.0
2,1,491.37,183.41999999999996,99.999,99.999,5.6,0.0,0.224,0.0,0.193,0.0
2,1,327.08,622.91,99.999,99.999,4.8,0.0,0.04,0.0,0.225,0.0
2,1,462.34,368.47,99.999,99.999,4.3,0.0,0.228,0.0,0.255,0.0
2,1,319.86,574.23,99.999,99.999,0.0,4.2,0.0,-0.206,0.0,0.257
2,1,229.01999999999998,263.92,99.999,99.999,0.0,4.8,0.0,-0.351,0.0,0.225
2,1,193.97000000000003,380.76,26.427,25.135,3.8,3.9,-0.215,-0.18,0.284,0.276
2,1,561.55,131.66999999999996,99.999,99.999,5.0,0.0,0.087,0.0,0.215,0.0
2,1,631.66,35.26999999999998,26.658,25.146,4.7,3.8,0.017,-0.004,0.233,0.284
2,1,40.52999999999997,317.1,26.542,25.222,5.2,4.0,-0.029,0.246,0.211,0.275
2,1,696.45,559.56,26.581,25.194,5.6,4.3,-0.177,0.039,0.194,0.253
2,1,424.17,686.0,26.529,25.2,4.4,4.1,-0.019,-0.13,0.245,0.268
2,1,90.49000000000001,681.14,26.522,25.155,4.6,4.4,0.067,0.205,0.234,0.247
2,1,696.11,113.29999999999995,26.862,25.029,4.0,3.6,-0.244,0.336,0.27,0.301
2,1,158.61,168.61,26.965,24.989,4.3,4.2,-0.336,0.007,0.252,0.261
2,1,163.71000000000004,74.09000000000003,99.999,99.999,5.6,0.0,0.198,0.0,0.195,0.0
2,1,609.3,199.61,99.999,99.999,5.4,0.0,-0.09,0.0,0.199,0.0
2,1,349.18,666.77,99.999,99.999,6.5,0.0,-0.068,0.0,0.167,0.0
2,1,535.7,486.48,99.999,99.999,6.6,0.0,-0.153,0.0,0.165,0.0
2,1,215.16999999999996,322.11,99.999,99.999,5.6,0.0,0.123,0.0,0.193,0.0
2,1,683.26,675.13,99.999,99.999,0.0,5.3,0.0,0.002,0.0,0.207
2,1,276.34,30.66999999999996,26.846,25.044,4.1,4.2,-0.029,-0.078,0.262,0.261
2,1,160.47000000000003,310.5,99.999,99.999,0.0,4.9,0.0,0.151,0.0,0.22
2,1,171.41999999999996,352.96,99.999,99.999,6.1,0.0,0.08,0.0,0.179,0.0
2,1,436.44,523.1,99.999,99.999,7.0,0.0,0.345,0.0,0.156,0.0
2,1,261.86,690.93,99.999,99.999,5.5,0.0,-0.42,0.0,0.197,0.0
2,1,620.75,538.21,26.49,25.219,5.3,4.2,0.254,0.316,0.206,0.26
2,1,412.51,493.98,99.999,99.999,6.8,0.0,-0.029,0.0,0.159,0.0
2,1,264.67,161.41999999999996,99.999,99.999,6.6,0.0,-0.128,0.0,0.164,0.0
2,1,450.02,479.61,99.999,99.999,5.6,0.0,-0.022,0.0,0.195,0.0
2,1,500.28999999999996,249.51999999999998,99.999,99.999,0.0,4.1,0.0,-0.051,0.0,0.268
2,1,251.01999999999998,300.34,99.999,99.999,4.9,0.0,-0.019,0.0,0.22,0.0
2,1,237.14999999999998,282.43,99.999,99.999,5.6,0.0,0.02,0.0,0.194,0.0
2,1,496.52,-34.5,26.955,24.995,4.1,4.3,0.01,0.03,0.266,0.254
2,1,313.05,558.19,99.999,99.999,4.8,0.0,0.059,0.0,0.224,0.0
2,1,382.45,539.86,99.999,99.999,0.0,4.4,0.0,0.497,0.0,0.249
2,1,246.13,428.05,99.999,99.999,5.6,0.0,0.402,0.0,0.193,0.0
2,1,391.73,689.84,99.999,99.999,5.9,0.0,-0.027,0.0,0.184,0.0
2,1,452.1,373.22,99.999,99.999,0.0,5.3,0.0,-0.193,0.0,0.203
2,1,210.01,585.6,26.916,25.031,4.3,4.7,-0.175,-0.145,0.254,0.231
2,1,544.35,37.610000000000014,99.999,99.999,5.6,0.0,-0.006,0.0,0.194,0.0
2,1,577.9300000000001,612.81,99.999,99.999,5.1,0.0,0.155,0.0,0.211,0.0
2,1,203.32000000000005,557.11,26.801,25.056,3.9,4.7,0.078,-0.148,0.276,0.233
2,1,262.4,33.32000000000005,99.999,99.999,4.8,0.0,-0.021,0.0,0.224,0.0
2,1,529.28,99.37,99.999,99.999,6.2,0.0,0.054,0.0,0.175,0.0
2,1,631.24,386.63,99.999,99.999,0.0,4.4,0.0,0.051,0.0,0.247
2,1,423.17,164.49,99.999,99.999,0.0,4.0,0.0,-0.066,0.0,0.272
2,1,219.73000000000002,105.37,26.78,25.072,4.5,4.2,-0.223,0.024,0.243,0.256
2,1,476.77,406.77,26.73,25.081,4.3,3.8,0.168,0.172,0.255,0.282
2,1,256.73,508.48,26.228,25.258,4.5,3.8,-0.209,-0.112,0.239,0.284
2,1,18.059999999999945,382.82,26.316,25.325,5.1,3.5,-0.021,-0.378,0.214,0.306
2,1,-34.34000000000003,223.84000000000003,99.999,99.999,5.4,0.0,0.035,0.0,0.199,0.0
2,1,346.88,86.51999999999998,99.999,99.999,5.4,0.0,0.022,0.0,0.201,0.0
2,1,444.66,409.98,26.325,25.242,4.9,3.6,0.116,0.089,0.222,0.299
2,1,594.2,568.23,99.999,99.999,6.9,0.0,-0.045,0.0,0.157,0.0
2,1,512.78,674.99,26.608,25.157,5.0,4.4,0.017,-0.03,0.219,0.246
2,1,470.89,14.460000000000036,99.999,99.999,5.1,0.0,-0.233,0.0,0.212,0.0
2,1,445.85,652.03,26.511,25.193,5.0,4.1,-0.301,0.381,0.216,0.267
2,1,547.99,393.55,26.208,25.309,4.8,3.6,0.124,0.357,0.228,0.302
2,1,186.90999999999997,364.03,99.999,99.999,4.7,0.0,0.327,0.0,0.233,0.0
2,1,474.28,571.33,99.999,99.999,6.1,0.0,-0.102,0.0,0.178,0.0
2,1,634.8199999999999,323.18,99.999,99.999,6.6,0.0,-0.223,0.0,0.164,0.0
2,1,269.09,539.74,99.999,99.999,6.0,0.0,0.092,0.0,0.181,0.0
2,1,569.13,638.08,26.33,25.348,5.7,3.8,-0.268,-0.091,0.191,0.289
2,1,159.67999999999995,556.5,26.85,25.05,4.4,4.7,0.049,0.163,0.246,0.231
2,1,118.78999999999996,189.83000000000004,99.999,99.999,4.4,0.0,-0.196,0.0,0.246,0.0
2,1,184.82000000000005,662.64,26.355,25.335,5.6,3.6,-0.04,0.238,0.193,0.298
2,1,82.26999999999998,509.03,99.999,99.999,5.1,0.0,0.036,0.0,0.212,0.0
2,1,493.67,148.66999999999996,26.387,25.26,4.3,3.5,-0.113,0.115,0.254,0.306
2,1,684.83,232.76,99.999,99.999,4.7,0.0,-0.119,0.0,0.233,0.0
2,1,65.67999999999995,540.02,26.479,25.267,5.1,3.8,0.179,0.095,0.213,0.286
2,1,364.81,28.83000000000004,99.999,99.999,5.5,0.0,-0.376,0.0,0.196,0.0
2,1,-19.840000000000032,162.79999999999995,99.999,99.999,5.0,0.0,0.139,0.0,0.216,0.0
2,1,179.01999999999998,553.03,99.999,99.999,0.0,4.6,0.0,-0.245,0.0,0.234
2,1,195.55999999999995,503.89,99.999,99.999,6.1,0.0,0.111,0.0,0.177,0.0
2,1,13.919999999999959,143.77999999999997,26.667,25.215,4.6,3.6,-0.082,-0.189,0.234,0.298
2,1,329.25,499.88,99.999,99.999,5.7,0.0,-0.121,0.0,0.192,0.0
2,1,420.1,105.89999999999998,99.999,99.999,5.6,0.0,-0.259,0.0,0.194,0.0
2,1,595.04,363.0,26.623,25.139,3.6,4.2,-0.459,-0.252,0.301,0.258
2,1,399.24,499.84000000000003,99.999,99.999,4.4,0.0,-0.4,0.0,0.246,0.0
2,1,48.620000000000005,235.86,99.999,99.999,5.2,0.0,0.108,0.0,0.208,0.0
2,1,609.85,517.04,99.999,99.999,7.5,0.0,-0.058,0.0,0.146,0.0
2,1,-3.25,623.94,99.999,99.999,5.7,0.0,-0.283,0.0,0.189,0.0
2,1,438.18,577.8,99.999,99.999,4.6,0.0,-0.394,0.0,0.239,0.0
2,1,566.8,91.49000000000001,99.999,99.999,6.4,0.0,-0.146,0.0,0.17,0.0
2,1,354.67,632.33,99.999,99.999,5.3,0.0,0.17,0.0,0.204,0.0
2,1,3.9500000000000455,590.75,26.553,25.234,5.0,3.9,-0.234,-0.007,0.216,0.279
2,1,156.42999999999995,380.86,99.999,99.999,7.2,0.0,-0.141,0.0,0.15,0.0
2,1,579.9300000000001,515.35,99.999,99.999,7.0,0.0,-0.07,0.0,0.155,0.0
2,1,512.8199999999999,636.78,99.999,99.999,0.0,4.6,0.0,0.117,0.0,0.238
2,1,520.41,7.6200000000000045,99.999,99.999,6.2,0.0,0.037,0.0,0.176,0.0
2,1,542.21,119.58000000000004,99.999,99.999,4.9,0.0,-0.058,0.0,0.223,0.0
2,1,292.79,619.0699999999999,99.999,99.999,6.0,0.0,-0.033,0.0,0.18,0.0
2,1,265.67,610.51,26.889,25.063,3.9,4.8,0.281,-0.007,0.275,0.226
2,1,429.11,45.00999999999999,26.732,25.121,4.2,3.9,-0.016,-0.372,0.258,0.277
2,1,265.87,433.06,99.999,99.999,4.8,0.0,0.082,0.0,0.228,0.0
2,1,1.4099999999999682,294.49,26.764,25.147,4.9,4.0,-0.151,0.178,0.222,0.27
2,1,499.89,554.85,26.199,25.338,4.8,3.6,0.325,-0.274,0.228,0.301
2,1,509.28,239.14,99.999,99.999,5.3,0.0,0.091,0.0,0.204,0.0
2,1,322.79,37.66999999999996,99.999,99.999,6.2,0.0,-0.098,0.0,0.176,0.0
2,1,599.21,653.28,99.999,99.999,5.9,0.0,0.018,0.0,0.184,0.0
2,1,638.56,204.89999999999998,99.999,99.999,5.2,0.0,0.06,0.0,0.208,0.0
2,1,173.72000000000003,401.2,99.999,99.999,5.2,0.0,-0.113,0.0,0.207,0.0
2,1,192.20000000000005,644.72,99.999,99.999,5.8,0.0,-0.163,0.0,0.187,0.0
2,1,153.01,367.03,99.999,99.999,4.6,0.0,0.489,0.0,0.238,0.0
2,1,474.33,27.83000000000004,26.591,25.213,4.2,3.6,-0.092,-0.334,0.257,0.302
2,1,480.69,227.41999999999996,99.999,99.999,0.0,4.4,0.0,0.069,0.0,0.244
2,1,585.84,391.63,99.999,99.999,0.0,5.4,0.0,0.045,0.0,0.201
2,1,528.5,570.78,99.999,99.999,5.8,0.0,-0.296,0.0,0.188,0.0
2,1,385.13,683.42,99.999,99.999,5.7,0.0,-0.121,0.0,0.19,0.0
2,1,402.08,596.69,99.999,99.999,5.8,0.0,0.153,0.0,0.188,0.0
2,1,221.63,54.610000000000014,99.999,99.999,0.0,5.0,0.0,-0.042,0.0,0.216
2,1,642.63,60.950000000000045,99.999,99.999,5.9,0.0,0.116,0.0,0.184,0.0
2,1,276.99,684.04,99.999,99.999,6.6,0.0,0.062,0.0,0.165,0.0
2,1,484.81,512.29,99.999,99.999,6.3,0.0,0.187,0.0,0.172,0.0
2,1,531.0,198.97000000000003,26.974,25.028,3.7,3.8,-0.368,-0.152,0.292,0.289
2,1,624.92,365.09,26.848,25.075,3.8,4.6,0.052,-0.28,0.283,0.236
2,1,140.86,169.59000000000003,99.999,99.999,4.9,0.0,-0.247,0.0,0.22,0.0
2,1,396.67,433.16,99.999,99.999,5.8,0.0,0.193,0.0,0.188,0.0
2,1,274.82,658.97,27.004,25.02,3.9,4.7,0.045,0.257,0.279,0.23
2,1,234.94000000000005,385.56,26.607,25.205,4.5,3.6,-0.286,-0.279,0.24,0.3
2,1,410.1,-37.870000000000005,99.999,99.999,5.5,0.0,-0.199,0.0,0.196,0.0
2,1,634.21,368.07,99.999,99.999,5.0,0.0,0.207,0.0,0.217,0.0
2,1,175.79999999999995,301.25,99.999,99.999,5.0,0.0,-0.202,0.0,0.216,0.0
2,1,256.38,487.89,99.999,99.999,5.6,0.0,0.05,0.0,0.193,0.0
2,1,360.7,496.33000000000004,99.999,99.999,5.1,0.0,0.32,0.0,0.215,0.0
2,1,13.529999999999973,479.89,99.999,99.999,4.9,0.0,0.239,0.0,0.223,0.0
2,1,533.44,189.52999999999997,99.999,99.999,6.7,0.0,0.143,0.0,0.161,0.0
2,1,586.5,280.08,99.999,99.999,5.9,0.0,-0.014,0.0,0.184,0.0
2,1,407.34,71.97000000000003,99.999,99.999,5.2,0.0,0.182,0.0,0.207,0.0
2,1,608.17,75.87,99.999,99.999,5.0,0.0,0.287,0.0,0.216,0.0
2,1,375.39,480.18,99.999,99.999,6.1,0.0,-0.121,0.0,0.178,0.0
2,1,517.14,552.2,99.999,99.999,5.3,0.0,0.225,0.0,0.205,0.0
2,1,183.96000000000004,609.69,99.999,99.999,7.1,0.0,-0.143,0.0,0.153,0.0
2,1,345.18,484.27,99.999,99.999,4.0,0.0,-0.138,0.0,0.268,0.0
2,1,561.42,56.49000000000001,99.999,99.999,6.3,0.0,0.263,0.0,0.172,0.0
2,1,429.01,674.0699999999999,26.691,25.188,4.4,3.6,-0.321,-0.109,0.246,0.3
2,1,396.52,69.25999999999999,26.479,25.238,3.9,3.7,-0.047,-0.078,0.279,0.294
2,1,436.28,12.370000000000005,99.999,99.999,4.5,0.0,0.165,0.0,0.242,0.0
2,1,199.96000000000004,111.17999999999995,99.999,99.999,5.1,0.0,-0.205,0.0,0.214,0.0
2,1,622.4300000000001,-2.3999999999999773,99.999,99.999,4.3,0.0,0.192,0.0,0.251,0.0
2,1,556.08,104.70000000000005,99.999,99.999,5.6,0.0,0.159,0.0,0.193,0.0
2,1,521.99,629.8199999999999,99.999,99.999,5.5,0.0,-0.033,0.0,0.198,0.0
2,1,238.94,140.19000000000005,99.999,99.999,5.8,0.0,-0.204,0.0,0.188,0.0
2,1,32.85000000000002,385.04,99.999,99.999,4.9,0.0,-0.206,0.0,0.22,0.0
2,1,569.04,281.57,26.69,25.181,4.6,4.0,-0.15,-0.204,0.236,0.275
2,1,42.559999999999945,462.1,26.702,25.18,4.7,4.2,0.028,-0.201,0.23,0.256
